Title,Summary,Genre,Feature
로스트 인 스페이스,지구보다 나은 삶을 향해 우주로 떠난 로빈슨 가족. 이주지로 향하던 도중 불시착하고 만다. 모든 것이 수상한 미지의 행성. 매 순간 새로운 위험에서 살아남아라!,가족이 함께 보기 좋은 TV TV 드라마 미국 TV 프로그램 TV 프로그램 액션   어드벤처 외계인 SF,긴장감 넘치는
메시아,예리한 CIA 요원이 한 남자를 주목한다. 신의 전령을 자처하며 사람들을 사로잡은 남자. 그의 숭배자가 늘어날수록 사회는 점점 혼란해진다. 실화가 아닌 허구의 이야기.,TV 프로그램 정치 TV 프로그램 스릴러 TV 드라마 미국 TV 프로그램,도발 은밀한 긴장감 넘치는 풍부한 감정
블랙 썸머,"좀비 대재앙이 세상을 뒤덮은 암흑의 시대. 인류는 절멸의 위기에 처하고, 얼마 안 되는 생존자들은 서로 힘을 모은다. 끝까지 살아남아 사랑하는 이들에게 돌아가기 위해.",TV 프로그램 스릴러 TV 드라마 TV 프로그램 호러 미국 TV 프로그램 TV 프로그램 액션   어드벤처,다크 긴장감 넘치는
범죄의 재구성,유능한 형사소송 변호사이자 법학과 교수인 애널리스 키팅과 제자 5명은 복잡하게 얽힌 살인 사건에 점점 깊이 빠져든다.,TV 드라마 범죄 사회 문제 TV 드라마 TV 프로그램 미스터리 TV 프로그램 스릴러 TV 드라마 미국 TV 프로그램,긴장감 넘치는
아이 좀비,좀비가 된 의대생은 인간성을 유지하기 위해 영안실에서 뇌를 먹어치우며 지내던 중 범죄를 해결하는 묘한 재능이 생겼음을 발견한다.,TV 프로그램 만화 원작 TV 프로그램 미스터리 TV 드라마 TV 프로그램 코미디 TV 프로그램 호러 미국 TV 프로그램,엉뚱 기발
빌리언스,수단과 방법을 가리지 않고 이득을 취하는 억만장자 헤지펀드 매니저. 야심찬 지방 검사가 그에 대한 철저한 수사를 시작한다.,TV 드라마 미국 TV 프로그램,엉뚱 기발
베터 콜 사울,"에미상 후보작 《브레이킹 배드》의 스핀 오프 시리즈로, 삼류 변호사 지미 맥길이 악덕 변호사 사울 굿맨으로 변하게 되는 과정을 그린다.",TV 드라마 범죄 TV 드라마 미국 TV 프로그램,색다른 이야기
저주받은 소녀,"위대한 마법사에게 검을 전해야 한다. 모두가 멀리했으나, 신비한 힘을 가진 소녀 니무에. 그녀가 동족을 구하기 위한 여정을 떠난다. 젊고 매력적인 기사 아서와 함께.",TV 프로그램 판타지 도서 원작의 TV 프로그램 TV 프로그램 10대 TV 드라마 미국 TV 프로그램 TV 프로그램 액션   어드벤처,폭력
나르코스: 멕시코,세상을 지배하려는 멕시코 마약왕. 누가 검은 야욕을 막을 것인가. 부패한 권력? 무너진 정의? 세상을 지키려는 신념으로 뭉친 미국 마약단속국 요원이 그를 뒤쫓는다.,TV 드라마 범죄 TV 프로그램 스릴러 TV 드라마 미국 TV 프로그램 TV 프로그램 액션   어드벤처,다크 흥미진진
센스8,어느 날 갑자기 서로의 감각과 감정을 공유하게 된 낯선 8명의 남녀. 《매트릭스》와 《바빌론 5》의 제작팀이 선보이는 본격 SF 시리즈.,TV 드라마 범죄 TV 프로그램 SF TV 프로그램 스릴러 TV 드라마 미국 TV 프로그램,현실 붕괴 은밀한 다크 긴장감 넘치는 풍부한 감정
네버 해브 아이 에버,"최고로 힘든 한 해를 보냈다. 이제 보상을 좀 받아야겠지? 인도계 미국인 소녀 데비의 반란. 올해는 학교에서 제일 불우한 애에서, 부러운 애로 신분 상승할 테다! 응?",TV 프로그램 10대 TV 드라마 TV 프로그램 코미디 미국 TV 프로그램,엉뚱 기발 가슴 뭉클
스캔들,변호사지만 변호하지 않는다? 워싱턴 D.C.의 잘나가는 변호사들이 한데 모였다. 관심사는 소송이 아니라 스캔들. 누구든 의뢰하면 해결해준다. 심지어 대통령의 스캔들까지도.,TV 드라마 범죄 TV 프로그램 정치 TV 드라마 미국 TV 프로그램,다크 긴장감 넘치는 흥미진진
글리,"애정 없는 결혼 생활과 열정 없는 교직 생활. 이 팍팍한 현실에서 윌 선생의 유일한 안식처는 노래다. 그래서 그가 설정한, 몹시 원대한 목표 하나. 해체 직전의 오합지졸 합창단을 초특급 스타 클럽으로 탈바꿈시키는 거야!",TV 프로그램 10대 TV 드라마 TV 프로그램 코미디 미국 TV 프로그램 음악   뮤지컬,위트
얼터드 카본,"250년 전에 죽음으로 봉인된 죄수. 그가 새로운 육체를 얻어 되살아난다. 이제 부활의 대가를 치를 순간. 비밀과 음모의 미궁 속에서, 기이한 살인 사건을 해결해야 한다.",TV 드라마 범죄 TV 프로그램 SF 도서 원작의 TV 프로그램 TV 프로그램 스릴러 TV 드라마 미국 TV 프로그램 TV 프로그램 액션   어드벤처 사이버펑크,현실 붕괴 폭력 다크
마블 아이언 피스트,"죽음에서 돌아온 남자, 모든 것을 빼앗긴 그를 기다리는 건 거대한 음모뿐이다. 누구도 믿을 수 없는 도시, 어둠과 싸우는 불꽃. 이것이 아이언 피스트의 숙명이다.",TV 드라마 범죄 TV 프로그램 만화 원작 TV 드라마 미국 TV 프로그램 TV 프로그램 액션   어드벤처,긴장감 넘치는 흥미진진
마르코 폴로,"탐욕과 배반, 성적인 음모와 경쟁의 세계를 배경으로 하는 '마르코 폴로'는 유명한 탐험가 마르코 폴로가 쿠빌라이 칸의 궁궐에서 겪은 모험을 토대로 한다.",시대물 TV 드라마 미국 TV 프로그램 TV 프로그램 액션   어드벤처,흥미진진
오자크,"시카고의 잘나가는 재무 컨설턴트 마티는 가족과 함께 미주리 주 오자크로 이사한다. 목적은 하나, 파트너가 횡령한 마약 조직의 돈 5억 달러를 돈세탁하는 것.",TV 드라마 범죄 TV 프로그램 스릴러 TV 드라마 미국 TV 프로그램,불길한 기운 다크
리버데일,"평화로운 소도시 리버데일에서 살아가는 아치와 친구들이 복잡한 연애, 섹스, 학교생활과 가족사를 헤쳐나간다. 파고들수록 수렁으로 빠져드는 리버데일의 미스터리.",TV 드라마 범죄 TV 프로그램 만화 원작 TV 프로그램 10대 TV 프로그램 미스터리 TV 드라마 미국 TV 프로그램,색다른 이야기 다크 풍부한 감정
그레이스 앤 프랭키,에미상 후보에 오른 시리즈. 고상한 그레이스와 괴짜 프랭키는 친구 사이는 아니지만 남편들이 서로에게 사랑에 빠져 그들을 떠나자 유대를 쌓기 시작한다.,시트콤 TV 드라마 TV 프로그램 코미디 미국 TV 프로그램,위트 엉뚱 기발 가슴 뭉클
로크 앤 키,"끔찍한 아버지의 죽음을 뒤로하고, 새집으로 이사한 가족. 아버지 가문의 저택에서 기이한 열쇠를 발견한다. 강력한 힘과 비밀을 간직한 열쇠는 이들을 어디로 데려갈까.",TV 프로그램 판타지 TV 프로그램 10대 TV 드라마 미국 TV 프로그램 TV 프로그램 액션   어드벤처,현실 붕괴 위트
다이너스티: 1%의 1%,모든 것을 가진 두 가문 캐링턴과 콜비. 그들이 격돌한다. 막대한 부를 차지하고 자식들을 길들이기 위해. 새로운 모습으로 돌아온 80년대 미국 드라마의 전설.,TV 드라마 미국 TV 프로그램,현실 붕괴 위트
틴에이지 바운티 헌터스,"쌍둥이 자매 스털링과 블레어. 엄숙한 학교에서는 신앙심 충만한 학생, 집에서는 엄마 아빠 말 잘 듣는 착한 딸. 학교가 끝나면? 죄짓고 도망 다니는 나쁜 놈들 사냥하는 범죄 저격수! 걸크러시 폭발하는 그녀들을 누구도 막을 수 없다.",TV 드라마 범죄 TV 프로그램 10대 TV 드라마 TV 프로그램 코미디 미국 TV 프로그램,선정적 엉뚱 기발
A.D. 더 바이블 컨티뉴스,예수 그리스도가 십자가에 못 박혀 숨을 거둔 후에 그의 사도들은 그들의 자유와 목숨을 걸고 세상에 예수의 메세지를 전파하는데 전념한다.,TV 드라마 미국 TV 프로그램,감동 풍부한 감정
I-랜드,"기억이 지워진 채로 낯선 섬에 던져진 사람들. 서로 누구인지도 모르는 그들은 가혹한 현실과 맞서 싸워야 한다. 돌아갈 길을 찾기 위해, 이 혼란에서 벗어나기 위해.",TV 프로그램 SF TV 프로그램 스릴러 TV 드라마 미국 TV 프로그램 TV 프로그램 액션   어드벤처 사이버펑크,현실 붕괴 불길한 기운 폭력 긴장감 넘치는
아이 엠 낫 오케이,"절친을 좋아하는 것 같다. 예민하고 불안정한 사춘기 소녀 시드. 고등학교는 최악이고 엄마와의 관계는 더 최악인데, 여기에 슈퍼파워까지 생겼다. 대체 어쩌라는 걸까.",TV 프로그램 판타지 TV 프로그램 10대 TV 드라마 TV 프로그램 코미디 미국 TV 프로그램,냉소적 다크
힐 하우스의 유령,"유령을 보았던 아이들, 유령과 살았던 아이들. 이제 어른이 되었는데도, 악몽은 그들을 떠나지 않는다. 그러니, 돌아가야 한다. 아직도 선명한 그 집의 그림자를 향해.",도서 원작의 TV 프로그램 TV 프로그램 미스터리 TV 드라마 TV 프로그램 호러 미국 TV 프로그램,등골 서늘 불길한 기운 무서운 이야기 다크 긴장감 넘치는 풍부한 감정
제인 더 버진,"순결 서약을 한 제인은 의료 실수로 인한 임신을 하게 되고, 그로 인해 자신의 장래 계획이 송두리째 바뀌게 될 운명에 처하게 된다.",TV 드라마 로맨스 TV 프로그램 코미디 로맨스 TV 드라마 TV 프로그램 코미디 미국 TV 프로그램 인기 로맨스,엉뚱 기발 로맨스
"당신과 나, 그리고 그녀",성생활에 변화를 주기 위해 도우미를 고용한 잭과 에마. 하지만 세 사람 사이에 예상치 못한 로맨스가 싹트면서 상황은 꼬여버리고 만다.,TV 드라마 로맨스 TV 프로그램 코미디 로맨스 TV 드라마 TV 프로그램 코미디 미국 TV 프로그램,위트 은밀한 풍부한 감정 로맨스
더티 존,사랑이 공포로 변해버렸다. 믿음이 배신으로 돌아왔다. 파국을 향해 달리는 그들. 이제 무슨 일이든 일어날 수 있다. 살인까지도. 범죄 실화를 바탕으로 한 연작 시리즈.,TV 드라마 범죄 TV 프로그램 스릴러 TV 드라마 미국 TV 프로그램,불길한 기운
더 폴리티션,"남부러울 것 없이 부유한 소년, 미래에 대통령이 되리라 믿어 의심치 않는 페이튼. 탄탄대로의 정치 인생을 위해, 거쳐야 할 험난한 과정이 있다. 고등학교 학생회장 선거!",TV 프로그램 정치 TV 프로그램 10대 TV 드라마 TV 프로그램 코미디 미국 TV 프로그램,엉뚱 기발
호프 밸리,"1900년대 초, 안락한 상류층 도시 생활을 뒤로하고 캐나다 서부의 탄광촌에서 교사로 사는 삶을 택한 씩씩한 여성의 이야기.",도서 원작의 TV 프로그램 가족이 함께 보기 좋은 TV 시대물 TV 드라마 미국 TV 프로그램,가슴 뭉클
믿을 수 없는 이야기,"허위로 강간 신고를 했다는 소녀. 비난은 거셌고, 사건은 서둘러 종결됐다. 그러나 비슷한 사건이 발생하자, 두 형사가 공조 수사에 나선다. 실화를 바탕으로 한 작품.",TV 드라마 범죄 TV 드라마 미국 TV 프로그램,풍부한 감정
버진리버,삶의 변화가 필요한 간호사 멜. 그녀는 LA를 떠나 캘리포니아의 외딴 마을로 이주한다. 대도시와는 너무도 다른 동네 버진리버. 이곳에서 모든 걸 새로 시작할 수 있을까.,TV 드라마 로맨스 도서 원작의 TV 프로그램 TV 드라마 미국 TV 프로그램,은밀한 가슴 뭉클 풍부한 감정 로맨스
고담,"젊은 시절, 고든 경감은 브루스 웨인의 부모를 살해한 자를 복수하기 위해 범죄와 부패를 막는 고담 시의 젊은 형사로 활약한다.",TV 드라마 범죄 TV 프로그램 만화 원작 TV 드라마 미국 TV 프로그램 TV 프로그램 액션   어드벤처,흥미진진
트링킷,낯선 도시로 이사 온 슬픔에 잠긴 10대 소녀. 들치기 모임에서 두 친구를 만난다. 남들은 모르는 특별한 공통점을 지닌 세 사람. 이들의 파란만장한 우정이 시작된다.,도서 원작의 TV 프로그램 TV 프로그램 10대 TV 드라마 미국 TV 프로그램,풍부한 감정
OA,7년 동안 실종되었다가 돌아온 프레이리. 다른 세상에 다녀온 그녀가 스스로를 '오에이'라 부르며 들려주는 이야기. 5명만이 들을 수 있는 그것은 처절한 싸움의 경험.,TV 프로그램 SF TV 프로그램 미스터리 TV 프로그램 스릴러 TV 드라마 미국 TV 프로그램,현실 붕괴 은밀한
미스트,"짙고 기이한 안개에 휩싸인 메인 주 어느 마을. 끔찍한 괴물들의 공격 속에, 주민들은 악몽이 살아 움직이는 현실을 목격한다. 스티븐 킹 소설 원작의 신작 시리즈.",TV 프로그램 SF 도서 원작의 TV 프로그램 TV 드라마 TV 프로그램 호러 미국 TV 프로그램,불길한 기운 무서운 이야기 다크 긴장감 넘치는
채울 수 없는,"굴욕적인 날들이여, 이젠 안녕! 180도 달라진 외모로 미인 대회에 도전하는 패티. 그녀의 목적은 오직 복수! 패티의 코치도, 그녀의 불타오르는 분노를 막을 순 없다.",TV 프로그램 10대 TV 드라마 TV 프로그램 코미디 미국 TV 프로그램,냉소적 황당한 이야기 색다른 이야기 위트 다크
별나도 괜찮아,자폐 스펙트럼 장애를 가진 10대 소년 샘은 어느 날 여친을 사귀겠노라 마음먹는다. 샘의 홀로서기로 인해 샘 바라기였던 가족들은 느닷없이 자아 찾기에 내몰린다.,TV 프로그램 10대 TV 드라마 TV 프로그램 코미디 미국 TV 프로그램,엉뚱 기발 가슴 뭉클
스위트 매그놀리아,"남부의 작은 도시 서레너티. 말도 많고 탈도 많지만, 사랑하는 친구들이 있는 곳! 늘 서로 격려하고 위로하는 매디, 헬렌, 데이나 수. 그들의 다사다난한 일상이 펼쳐진다.",TV 드라마 로맨스 도서 원작의 TV 프로그램 TV 드라마 미국 TV 프로그램,가슴 뭉클 풍부한 감정 로맨스
오리지널스,‘뱀파이어 다이어리’의 속편. 마이클슨 가는 뉴올리언스로 돌아와 도시를 되찾기?위해 지역 마녀들과 손잡는다.,도서 원작의 TV 프로그램 TV 드라마 TV 프로그램 호러 미국 TV 프로그램,가슴 뭉클 풍부한 감정 로맨스
틴 울프,평범한 고등학생 스캇은 어느날 정체불명의 동물에게 물려 늑대인간이 되면서 라크로스 팀의 주전이 되고 인기를 누린다. 그러나 이에 따른 문제도 발생한다.,TV 프로그램 10대 TV 드라마 TV 프로그램 호러 미국 TV 프로그램 TV 프로그램 액션   어드벤처,긴장감 넘치는 흥미진진
주(Zoo),"전 세계 동물들이 인간을 공격하기 시작하자, 논란이 많은 동물학자 잭슨 오즈는 갑작스러운 변화의 원인을 알아내려 애쓴다.",TV 프로그램 SF 도서 원작의 TV 프로그램 TV 프로그램 스릴러 TV 드라마 미국 TV 프로그램,긴장감 넘치는 흥미진진
어나더 라이프,"거대한 외계 물체가 지구에 착륙한다. 그 물체가 보내는 신호를 따라, 외계 생명체의 흔적을 좇아, 우주로 떠나는 니코와 대원들. 미지의 위험이 그들을 기다리고 있다.",TV 프로그램 SF TV 프로그램 스릴러 TV 드라마 미국 TV 프로그램 TV 프로그램 액션   어드벤처 외계인 SF,긴장감 넘치는 흥미진진
죄인,"뉴욕의 작은 마을에서, 설명하기 어려운 사건들이 벌어진다. 범인은 무엇에 사로잡힌 걸까. 형사는 무엇에 집착하는 걸까. 진실을 향해 가는 길은 더없이 어둡기만 하다.",TV 드라마 범죄 도서 원작의 TV 프로그램 TV 프로그램 미스터리 TV 프로그램 스릴러 TV 드라마 미국 TV 프로그램,긴장감 넘치는
필 굿,"새로운 사랑을 시작하는 스탠드업 코미디언 메이 마틴. 인생도 새롭고 즐겁게 바뀔 줄 알았다. 하지만 여자 친구 조지와의 관계는 복잡하고, 중독 치료는 지긋지긋하다.",TV 드라마 로맨스 TV 프로그램 코미디 로맨스 TV 드라마 TV 프로그램 코미디 미국 TV 프로그램,위트 은밀한 로맨스
마블 제시카 존스,"싸움은 아직 끝나지 않았다. 초능력의 근원을 추적하는 제시카. 과거의 악령도, 정체 모를 살인자도, 그 길을 막을 수는 없다. 지옥에서도 살아남은, 그녀는 제시카니까.",TV 드라마 범죄 TV 프로그램 만화 원작 TV 드라마 미국 TV 프로그램 TV 프로그램 액션   어드벤처,다크 흥미진진
마드리드 모던걸,여성이 장식품에 불과하던 1920년대. 통신회사 교환원은 자유와 독립을 상징하는 꿈의 전문직이었다. 모던걸들이 마드리드에서 사랑과 우정의 이야기를 펼친다.,TV 드라마 로맨스 시대물 스페인 TV 시리즈 TV 드라마 인기 로맨스,풍부한 감정 로맨스
셜록,아서 코넌 도일 경의 인기 추리 소설을 새롭게 재해석한 작품. 괴짜 명탐정 셜록이 단서를 찾아 현대의 런던 거리를 배회한다.,TV 드라마 범죄 도서 원작의 TV 프로그램 영국 TV 프로그램 TV 프로그램 미스터리 TV 드라마,위트 긴장감 넘치는
엘리트들,애초부터 어울리지 않는 옷이었을까. 스페인 최고의 명문 사립 학교에 전학 오게 된 세 명의 평범한 아이들. 행운을 붙잡은 줄 알았던 이들은 살인 사건에 깊이 연루된다.,TV 드라마 범죄 TV 프로그램 10대 스페인 TV 시리즈 TV 프로그램 미스터리 TV 프로그램 스릴러 TV 드라마,관능적 긴장감 넘치는
보디가드,트라우마를 안고 돌아온 참전 군인. 열차 테러를 막을 정도로 유능한 그가 장관의 경호를 맡는다. 하지만 장관은 그를 전쟁으로 이끈 장본인. 둘의 운명은 어디로 갈까.,TV 드라마 범죄 TV 프로그램 정치 영국 TV 프로그램 TV 프로그램 미스터리 TV 프로그램 스릴러 TV 드라마,긴장감 넘치는 흥미진진
다크,"어느 날, 아이가 사라졌다. 처음이 아니다. 3대를 이어온 미스터리, 절박하게 답을 찾으려는 네 가족. 현재와 과거가 얽힌 혼돈의 근원에는 무엇이 도사리고 있는 걸까.",TV 드라마 범죄 TV 프로그램 SF 독일 TV 프로그램 TV 프로그램 미스터리 TV 프로그램 스릴러 TV 드라마,현실 붕괴 등골 서늘 불길한 기운 무서운 이야기 긴장감 넘치는
보스 프린세스,"정략결혼은 싫어! 삼합회 보스인 아버지에게 반기를 든 딸. 집을 뛰쳐나와 유명 기획사에 경호원으로 들어간다. 목적은 단 하나, 꿈에 그리던 그를 가까이서 볼 거야.",TV 드라마 범죄 TV 드라마 로맨스 TV 프로그램 코미디 로맨스 대만 TV 쇼 TV 드라마 TV 프로그램 코미디,풍부한 감정 흥미진진 로맨스
웬트워스,"남편 살인미수 혐의로 체포된 여자. 사랑하는 딸과 떨어진 채, 웬트워스 교도소에 수감된다. 철창 뒤에서 공판을 기다리며, 감옥에서의 삶이 어떤지 뼈저리게 실감한다.",TV 드라마 범죄 호주 TV 프로그램 TV 드라마,긴장감 넘치는 흥미진진
피키 블라인더스,"1919년 영국 버밍엄. 토마스 셸비를 주축으로 한 셸비 가문은 악명 높은 범죄 조직 ""피키 블라인더스""를 이끌고 암흑가의 정상을 차지하기 위해 수단과 방법을 가리지 않는다.",TV 드라마 범죄 시대물 영국 TV 프로그램 TV 드라마,폭력
시간여행자,별안간 완전히 다른 사람이 된 듯한 4인에 대해 수사하던 FBI 요원 매클래런은 인류의 미래에 대해 놀라운 사실을 알게 된다.,TV 드라마 범죄 TV 프로그램 SF 캐나다 TV 쇼 프로그램 TV 프로그램 스릴러 TV 드라마,다크 흥미진진
알타 마르: 선상의 살인자,"1940년대 스페인, 부유한 자매가 브라질로 향하는 배에 오른다. 사랑과 성공이 기다린다고 믿었던 여행. 하지만 자매를 맞이한 건 의문의 살인과 추악한 진실뿐이다.",TV 드라마 범죄 스페인 TV 시리즈 TV 프로그램 미스터리 TV 프로그램 스릴러 TV 드라마,긴장감 넘치는 풍부한 감정
인터넷으로 마약을 파는 법,처음엔 그저 헤어진 여자 친구의 마음을 돌리고 싶었다. 그래서 온라인 마약 판매를 시작한 괴짜 10대 소년. 그런데 어쩌다 유럽을 대표하는 마약상이 되어버린 거지?,TV 드라마 범죄 TV 프로그램 10대 독일 TV 프로그램 TV 드라마 TV 프로그램 코미디,색다른 이야기
그레이스,19세기 캐나다를 들썩이게 만든 살인범 그레이스. 정신과 의사 조던이 정신병으로 인한 사면을 검토하는 긴 여정을 시작한다. 부커상 수상자 마거릿 애트우드의 소설 원작.,TV 드라마 범죄 도서 원작의 TV 프로그램 시대물 캐나다 TV 쇼 프로그램 TV 드라마,은밀한
더 폴,자상한 가장의 얼굴 뒤에 숨은 범인. 연쇄 살인범처럼 생각해야만 해결의 실마리를 잡을 수 있는 매력적인 여형사. 매력적인 그녀가 내면의 문제와 벌이는 고독한 사투.,TV 드라마 범죄 영국 TV 프로그램 TV 프로그램 스릴러 TV 드라마,다크 긴장감 넘치는
셜록: 유령신부,1890년대 런던. 웨딩드레스를 입은 채 사망한 신부. 그녀의 원혼이 사람들의 목숨을 노린다. 연쇄 살인 사건의 미스터리를 풀기 위해 나선 셜록. 정녕 망령이 꾸며낸 사건일까. 그 진실을 파헤친다. 《셜록 홈즈》 스페셜 에피소드.,TV 드라마 범죄 도서 원작의 TV 프로그램 시대물 영국 TV 프로그램 TV 프로그램 미스터리 TV 프로그램 스릴러 TV 드라마,위트 긴장감 넘치는
썬즈 오브 아나키,"총기 밀반입을 일삼는 모터사이클 갱단 ‘선즈 오브 아나키’는 마을을 접수한 다음 라이벌 바이커들, 인종차별 집단, 그리고 법에 맞선다.",TV 드라마 범죄 TV 드라마 미국 TV 프로그램,위트 긴장감 넘치는
맨헌트,악명 높은 폭탄 테러범 유나바머. 그의 희생자는 늘어가는데 단서는 찾을 수가 없다. 대중 사이에 퍼져나가는 공포. 마침내 FBI는 새로운 타입의 프로파일러를 불러온다.,TV 드라마 범죄 TV 프로그램 미스터리 TV 프로그램 스릴러 TV 드라마 미국 TV 프로그램,긴장감 넘치는
에일리어니스트,거리의 소년들이 잇달아 살해된다. 잔혹한 사건으로 혼란에 빠진 1896년의 뉴욕. 정신 의학자 크라이슬러는 경찰국장 루스벨트를 설득한 뒤 연쇄살인범 추적에 뛰어든다.,TV 드라마 범죄 도서 원작의 TV 프로그램 시대물 TV 프로그램 미스터리 TV 프로그램 스릴러 TV 드라마 미국 TV 프로그램,다크 긴장감 넘치는
빙의,"영매의 능력을 감추고 살아가는 서정. 그녀는 남다른 영적 기운을 지닌 형사 필성을 만난다. 우연일까 운명일까. 과거의 악몽이 부활하면서, 둘은 필연적 공조를 시작한다.",TV 드라마 범죄 TV 프로그램 판타지 한국 드라마 TV 프로그램 스릴러 TV 드라마,등골 서늘 무서운 이야기 다크 긴장감 넘치는
마블 루크 케이지,"싸우고 싶지 않았다. 영웅이 되고 싶지도 않았다. 하지만 이것은 숙명. 후드티를 입은 강철 피부의 사나이가 악의 세력과 맞붙는다. 오명을 씻기 위해, 도시를 지키기 위해. 그가 바로 할렘의 수호자, 루크 케이지다.",TV 드라마 범죄 TV 프로그램 만화 원작 TV 드라마 미국 TV 프로그램 TV 프로그램 액션   어드벤처,다크 흥미진진
신이라 불리운 사나이,"미국에서 자란 정부 요원 최강타. 암살 기술을 배운 후,?아버지를 살해한 자에 대한 복수를 꿈꾸며 한국으로 돌아온다.",TV 드라마 범죄 한국 드라마 TV 프로그램 만화 원작 TV 드라마 TV 프로그램 액션   어드벤처,흥미진진
겟 이븐,"겉만 번드르르한 학교, 이젠 바꾸리라. 불의를 폭로하리라. 세상에 불만 많은 네 명의 사립학교 학생들. 정의 구현을 위해 힘을 합친 그들이 택한 전략은 바로, 복수다.",TV 드라마 범죄 가족이 함께 보기 좋은 TV TV 프로그램 10대 영국 TV 프로그램 TV 프로그램 미스터리 TV 드라마,불길한 기운
신은 나에게 직장을 주어야 했다,"알랭 델랑브르, 57세, 무직. 이대로 실업자로 남을 순 없다. 다시 예전으로 돌아갈 수 있다는 믿음에 대기업의 문을 두드리는 남자. 하지만 희망의 문이 열리는 순간, 눈앞의 기회는 잔인한 게임으로 돌변한다.",TV 드라마 범죄 도서 원작의 TV 프로그램 사회 문제 TV 드라마 프랑스 TV 쇼 TV 프로그램 스릴러 TV 드라마,다크
브로드처치,작은 바닷가 마을 브로드처치에서 일어난 한 소년의 살인 사건과 이 의문의 사건을 쫓는 형사 엘리 밀러와 알렉 하디의 이야기.,TV 드라마 범죄 영국 TV 프로그램 TV 프로그램 미스터리 TV 드라마,다크
H(아체),"1960년대 바르셀로나, 거물 마약상의 마음을 사로잡은 그녀. 하지만 그것만으로는 만족할 수 없다. 한 계단 한 계단, 그녀는 원하는 모든 것을 얻기 위해 나아간다.",TV 드라마 범죄 스페인 TV 시리즈 TV 프로그램 스릴러 TV 드라마,풍부한 감정 흥미진진
엘 차포: 터널 킹,"《포브스》가 선정한 세계적 거부이자 에스코바르를 잇는 미국의 공공의 적 1호, 멕시코 마약왕 엘 '차포' 구스만. 실화를 바탕으로 그의 부상과 검거, 탈주를 추적한 드라마.",TV 드라마 범죄 TV 프로그램 스릴러 TV 드라마 미국 TV 프로그램 TV 프로그램 액션   어드벤처,풍부한 감정 흥미진진
블렛츨리 서클: 샌프란시스코,수수께끼의 살인 사건을 조사하기 위해 여성들이 나선다. 겉으로는 너무나 평범해 보이는 그녀들. 이래 봬도 2차 대전 때 영국과 미국에서 암호 해독으로 날렸던 인재들이다. 날카로운 분석력으로 무장한 그녀들에게 미제 사건이란 없다.,TV 드라마 범죄 TV 프로그램 정치 사회 문제 TV 드라마 영국 TV 프로그램 TV 프로그램 미스터리 TV 드라마,긴장감 넘치는
라인 오브 듀티,총기 오발 사건을 은폐해 달라는 요청을 거절한 스티브 아놋 경사는 반부패과에 발령받는데...,TV 드라마 범죄 영국 TV 프로그램 TV 프로그램 스릴러 TV 드라마,긴장감 넘치는
하신,"하천을 둘러싸고 기괴한 일이 잇달아 벌어진다. 모든 단서가 향하는 그곳을 향해서, 오랜 세월 묻혔던 그 일을 파헤치는 사람들. 과연 우리는 진실을 마주할 각오가 됐는가.",TV 드라마 범죄 TV 프로그램 판타지 도서 원작의 TV 프로그램 중국 본토  TV 프로그램 TV 프로그램 미스터리 TV 드라마,등골 서늘
파우다: 혼돈,이스라엘 방위군의 요원 도론. 손수 제거하고 마음 편히 퇴직까지 하게 만든 하마스의 핵심 멤버가 살아있다! 놈을 잡을 절호의 기회를 놓치지 않고 그가 복귀하면서 숨 가쁜 접전이 펼쳐진다. 피와 보복의 대혼돈이.,TV 드라마 범죄 TV 프로그램 스릴러 TV 드라마 TV 프로그램 액션   어드벤처,등골 서늘
스트레인저,낯선 사람이 아내의 비밀을 폭로했다. 그 말을 어디까지 믿어야 할까. 스스로 답을 찾으려는 애덤 프라이스. 겹겹이 쌓인 미스터리가 그의 삶을 송두리째 뒤흔든다.,TV 드라마 범죄 도서 원작의 TV 프로그램 TV 프로그램 미스터리 TV 드라마 미국 TV 프로그램,긴장감 넘치는
O.J. 심슨 파일: 아메리칸 크라임 스토리,끝날 때까지 끝난 것이 아니다. 세계를 경악시킨 OJ 심슨 살인사건. 칼과 방패처럼 무죄와 유죄 사이 첨예하게 대립했던 양측의 주장들. 거대한 사회 문제로까지 비화했던 세기의 재판 과정을 드라마로 재구성했다.,TV 드라마 범죄 도서 원작의 TV 프로그램 TV 드라마 미국 TV 프로그램,긴장감 넘치는
마블 디펜더스,"뉴욕 시를 위협하는 사악한 음모. 그에 맞설 구원자는 오직 이들뿐이다. 데어데블, 제시카 존스, 루크 케이지, 아이언 피스트. 4인의 히어로에게 뉴욕의 운명을 맡긴다!",TV 드라마 범죄 TV 프로그램 만화 원작 TV 드라마 미국 TV 프로그램 TV 프로그램 액션   어드벤처,아드레날린 폭발 긴장감 넘치는 흥미진진
트랩트,혹독한 눈보라로 외부 세계와 단절된 아이슬란드의 한 마을에서 살해당한 시신 한 구가 발견된다.,TV 드라마 범죄 스칸디나비아 TV 쇼 TV 프로그램 미스터리 TV 프로그램 스릴러 TV 드라마,긴장감 넘치는
